date,attraction,city,tourists,rainfall,temperature,rainy_days,sunshine,type,region,ln_tourists,rain_lag1,rain_lag2,heavy_rain
2023-08,陽明山遊客中心,臺北,56339,459.5,29.7,16.0,185.7,Indoor,north,10.939160041430364,119.0,482.0,1
2023-09,陽明山遊客中心,臺北,63333,153.0,29.0,12.0,215.0,Indoor,north,11.056177588734903,459.5,119.0,0
2023-10,陽明山遊客中心,臺北,64186,87.0,25.3,10.0,95.3,Indoor,north,11.0695559769619,153.0,459.5,0
2023-11,陽明山遊客中心,臺北,69000,17.0,22.4,8.0,155.9,Indoor,north,11.141876276228,87.0,153.0,0
2023-12,陽明山遊客中心,臺北,54682,89.0,18.8,8.0,87.4,Indoor,north,10.90930815400003,17.0,87.0,0
2024-01,陽明山遊客中心,臺北,65763,37.5,16.9,10.0,107.1,Indoor,north,11.093827855130767,89.0,17.0,0
2024-02,陽明山遊客中心,臺北,62937,43.0,18.0,5.0,110.7,Indoor,north,11.049905393818637,37.5,89.0,0
2024-03,陽明山遊客中心,臺北,67658,104.0,19.3,12.0,108.9,Indoor,north,11.122235662444218,43.0,37.5,0
2024-04,陽明山遊客中心,臺北,47400,214.5,24.9,19.0,84.4,Indoor,north,10.766398604507042,104.0,43.0,0
2024-05,陽明山遊客中心,臺北,56719,104.5,25.4,12.0,120.1,Indoor,north,10.94588216120601,214.5,104.0,0
2024-06,陽明山遊客中心,臺北,60705,339.0,28.5,19.0,111.6,Indoor,north,11.013797818950048,104.5,214.5,1
2024-07,陽明山遊客中心,臺北,63120,377.5,30.1,13.0,212.9,Indoor,north,11.052808798233297,339.0,104.5,1
2024-08,陽明山遊客中心,臺北,62988,267.5,29.8,12.0,198.3,Indoor,north,11.050715386954158,377.5,339.0,1
2024-09,陽明山遊客中心,臺北,51636,426.5,29.3,15.0,193.7,Indoor,north,10.85199374877264,267.5,377.5,1
2024-10,陽明山遊客中心,臺北,44061,411.5,26.1,18.0,103.4,Indoor,north,10.69335301197251,426.5,267.5,1
2024-11,陽明山遊客中心,臺北,48573,45.5,22.2,11.0,63.4,Indoor,north,10.790843687312167,411.5,426.5,0
2024-12,陽明山遊客中心,臺北,51078,22.0,17.6,5.0,55.0,Indoor,north,10.841128732820934,45.5,411.5,0
2016-03,駁二藝術特區,高雄,359774,79.0,21.6,11.0,159.1,Outdoor,south,12.793234115038373,24.5,179.5,0
2016-04,駁二藝術特區,高雄,441343,182.5,26.9,8.0,222.1,Outdoor,south,12.9975798957032,79.0,24.5,0
2016-05,駁二藝術特區,高雄,659652,97.5,28.9,7.0,246.5,Outdoor,south,13.399469218167875,182.5,79.0,0
2016-06,駁二藝術特區,高雄,234797,383.0,29.7,13.0,255.8,Outdoor,south,12.366480849012238,97.5,182.5,1
2016-07,駁二藝術特區,高雄,441001,315.0,30.2,10.0,252.2,Outdoor,south,12.996804689566092,383.0,97.5,1
2016-08,駁二藝術特區,高雄,406576,427.0,29.4,16.0,206.6,Outdoor,south,12.91552861192616,315.0,383.0,1
2016-09,駁二藝術特區,高雄,142731,1098.0,28.4,15.0,172.2,Outdoor,south,11.86872402499674,427.0,315.0,1
2016-10,駁二藝術特區,高雄,136505,259.5,28.4,13.0,185.4,Outdoor,south,11.824123848685069,1098.0,427.0,1
2016-11,駁二藝術特區,高雄,128506,57.0,25.7,3.0,163.3,Outdoor,south,11.76373865654189,259.5,1098.0,0
2016-12,駁二藝術特區,高雄,141895,1.0,22.9,2.0,180.4,Outdoor,south,11.862849673885423,57.0,259.5,0
2017-01,駁二藝術特區,高雄,473989,0.0,21.7,0.0,205.1,Outdoor,south,13.068941503408254,1.0,57.0,0
2017-02,駁二藝術特區,高雄,387031,0.0,21.1,0.0,166.1,Outdoor,south,12.86626265593201,0.0,1.0,0
2017-03,駁二藝術特區,高雄,149363,3.5,23.5,3.0,200.5,Outdoor,south,11.914141558788979,0.0,0.0,0
2017-04,駁二藝術特區,高雄,265224,113.5,25.6,6.0,209.1,Outdoor,south,12.488333801327473,3.5,0.0,0
2017-05,駁二藝術特區,高雄,295120,129.0,28.2,8.0,209.6,Outdoor,south,12.595140720716971,113.5,3.5,0
2017-06,駁二藝術特區,高雄,140334,256.0,29.7,14.0,226.8,Outdoor,south,11.851787700410444,129.0,113.5,1
2017-07,駁二藝術特區,高雄,462680,285.0,30.4,7.0,241.9,Outdoor,south,13.044793110728001,256.0,129.0,1
2017-08,駁二藝術特區,高雄,467611,211.0,30.1,13.0,222.0,Outdoor,south,13.055394171210557,285.0,256.0,0
2017-09,駁二藝術特區,高雄,232677,32.5,30.2,8.0,235.9,Outdoor,south,12.357410802491795,211.0,285.0,0
2017-10,駁二藝術特區,高雄,391968,82.5,28.0,7.0,213.2,Outdoor,south,12.87893803401283,32.5,211.0,0
2017-11,駁二藝術特區,高雄,451850,11.0,25.5,4.0,164.6,Outdoor,south,13.021107758451476,82.5,32.5,0
2017-12,駁二藝術特區,高雄,548175,0.5,21.4,1.0,142.5,Outdoor,south,13.21435168225,11.0,82.5,0
2018-01,駁二藝術特區,高雄,373537,23.5,20.4,7.0,149.0,Outdoor,south,12.830775018674327,0.5,11.0,0
2018-02,駁二藝術特區,高雄,672668,4.5,19.8,2.0,136.8,Outdoor,south,13.419008660002536,23.5,0.5,0
2018-03,駁二藝術特區,高雄,187123,57.0,23.5,5.0,255.7,Outdoor,south,12.139526777686275,4.5,23.5,0
2018-04,駁二藝術特區,高雄,303626,9.5,26.3,4.0,219.9,Outdoor,south,12.623555253355649,57.0,4.5,0
2018-05,駁二藝術特區,高雄,225870,58.7,29.1,4.0,289.3,Outdoor,south,12.32771931882793,9.5,57.0,0
2018-06,駁二藝術特區,高雄,112186,835.0,29.1,14.0,200.8,Outdoor,south,11.627922400830291,58.7,9.5,1
2018-07,駁二藝術特區,高雄,375198,410.0,29.2,14.0,208.6,Outdoor,south,12.835211830865452,835.0,58.7,1
2018-08,駁二藝術特區,高雄,320113,1600.5,28.0,26.0,127.7,Outdoor,south,12.676432461333945,410.0,835.0,1
2018-09,駁二藝術特區,高雄,191281,66.0,29.1,10.0,214.0,Outdoor,south,12.161504057953746,1600.5,410.0,0
2018-10,駁二藝術特區,高雄,381002,1.5,26.8,2.0,222.8,Outdoor,south,12.850562528093587,66.0,1600.5,0
2018-11,駁二藝術特區,高雄,420060,2.0,25.6,2.0,177.5,Outdoor,south,12.948155217808758,1.5,66.0,0
2018-12,駁二藝術特區,高雄,518000,0.0,23.4,0.0,200.4,Outdoor,south,13.157732451741687,2.0,1.5,0
2019-01,駁二藝術特區,高雄,385000,2.5,21.9,4.0,154.5,Outdoor,south,12.861001210669146,0.0,2.0,0
2019-02,駁二藝術特區,高雄,901916,12.5,23.8,3.0,221.1,Outdoor,south,13.71227777707251,2.5,0.0,0
2019-03,駁二藝術特區,高雄,259860,44.0,24.1,7.0,206.1,Outdoor,south,12.467902151655291,12.5,2.5,0
2019-04,駁二藝術特區,高雄,355917,63.2,26.9,4.0,237.5,Outdoor,south,12.782455646223857,44.0,12.5,0
2019-05,駁二藝術特區,高雄,273743,196.3,27.5,14.0,143.4,Outdoor,south,12.51994864206443,63.2,44.0,0
2019-06,駁二藝術特區,高雄,178673,357.5,29.5,17.0,201.1,Outdoor,south,12.093318195318634,196.3,63.2,1
2019-07,駁二藝術特區,高雄,418103,500.0,29.3,18.0,170.2,Outdoor,south,12.943485484388106,357.5,196.3,1
2019-08,駁二藝術特區,高雄,402944,726.2,28.8,21.0,129.6,Outdoor,south,12.906555355188265,500.0,357.5,1
2019-09,駁二藝術特區,高雄,195000,247.0,28.7,8.0,198.9,Outdoor,south,12.180759965737863,726.2,500.0,0
2019-10,駁二藝術特區,高雄,381651,52.5,27.7,3.0,232.7,Outdoor,south,12.852264477616396,247.0,726.2,0
2019-11,駁二藝術特區,高雄,219847,2.0,25.1,1.0,215.2,Outdoor,south,12.30069167745591,52.5,247.0,0
2019-12,駁二藝術特區,高雄,258800,22.3,21.8,4.0,171.0,Outdoor,south,12.463814705589053,2.0,52.5,0
2020-01,駁二藝術特區,高雄,578051,26.5,20.9,4.0,228.0,Outdoor,south,13.267419109005795,22.3,2.0,0
2020-02,駁二藝術特區,高雄,210428,0.5,21.8,1.0,218.7,Outdoor,south,12.256903583047258,26.5,22.3,0
2020-03,駁二藝術特區,高雄,152400,29.0,24.7,3.0,227.8,Outdoor,south,11.934270483892945,0.5,26.5,0
2020-04,駁二藝術特區,高雄,58300,34.5,25.0,2.0,218.3,Outdoor,south,10.97337452485014,29.0,0.5,0
2020-05,駁二藝術特區,高雄,52740,748.0,28.6,9.0,221.0,Outdoor,south,10.873148420667984,34.5,29.0,1
2020-06,駁二藝術特區,高雄,194967,163.0,30.3,6.0,287.6,Outdoor,south,12.180590721515482,748.0,34.5,0
2020-07,駁二藝術特區,高雄,380160,146.5,30.5,14.0,244.2,Outdoor,south,12.848350126184283,163.0,748.0,0
2020-08,駁二藝術特區,高雄,400498,915.0,29.1,22.0,182.5,Outdoor,south,12.900466548608533,146.5,163.0,1
2020-09,駁二藝術特區,高雄,200180,27.5,29.7,6.0,263.3,Outdoor,south,12.206977236264578,915.0,146.5,0
2020-10,駁二藝術特區,高雄,489900,9.5,27.9,3.0,178.9,Outdoor,south,13.101958608857487,27.5,915.0,0
2020-11,駁二藝術特區,高雄,420000,55.0,25.8,3.0,161.1,Outdoor,south,12.948012371209098,9.5,27.5,0
2020-12,駁二藝術特區,高雄,502142,7.5,22.3,3.0,134.8,Outdoor,south,13.12664021866657,55.0,9.5,0
2021-01,駁二藝術特區,高雄,330202,1.0,18.3,1.0,204.1,Outdoor,south,12.707462895829678,7.5,55.0,0
2021-02,駁二藝術特區,高雄,400736,27.9,20.8,3.0,228.6,Outdoor,south,12.901060630769093,1.0,7.5,0
2021-03,駁二藝術特區,高雄,200400,0.0,23.6,0.0,239.4,Outdoor,south,12.208075638200357,27.9,1.0,0
2021-04,駁二藝術特區,高雄,204540,36.0,25.4,5.0,191.1,Outdoor,south,12.228523723367315,0.0,27.9,0
2021-05,駁二藝術特區,高雄,77377,31.0,29.1,3.0,282.1,Outdoor,south,11.256457781448521,36.0,0.0,0
2021-06,駁二藝術特區,高雄,0,911.0,28.2,22.0,148.7,Outdoor,south,0.0,31.0,36.0,1
2021-07,駁二藝術特區,高雄,1000,476.5,29.1,17.0,215.5,Outdoor,south,6.90875477931522,911.0,31.0,1
2021-08,駁二藝術特區,高雄,8911,869.0,28.4,17.0,174.3,Outdoor,south,9.095153962167066,476.5,911.0,1
2021-09,駁二藝術特區,高雄,45671,142.0,29.1,11.0,220.1,Outdoor,south,10.729240697644094,869.0,476.5,0
2021-10,駁二藝術特區,高雄,209900,90.5,27.6,7.0,195.5,Outdoor,south,12.254391269970792,142.0,869.0,0
2021-11,駁二藝術特區,高雄,213835,14.5,24.6,3.0,198.3,Outdoor,south,12.272964645063588,90.5,142.0,0
2021-12,駁二藝術特區,高雄,1214270,1.0,21.2,2.0,184.8,Outdoor,south,14.009654454684753,14.5,90.5,0
2022-01,駁二藝術特區,高雄,485083,58.5,20.1,4.0,152.5,Outdoor,south,13.092077350799235,1.0,14.5,0
2022-01,駁二藝術特區,高雄,485083,33.0,19.1,2.0,30.3,Outdoor,south,13.092077350799235,58.5,1.0,0
2022-02,駁二藝術特區,高雄,2650740,33.5,18.0,8.0,110.9,Outdoor,south,14.79034978151679,33.0,58.5,0
2022-03,駁二藝術特區,高雄,312061,23.5,23.1,3.0,209.1,Outdoor,south,12.650957164998541,33.5,33.0,0
2022-04,駁二藝術特區,高雄,204002,2.5,24.9,3.0,226.7,Outdoor,south,12.225889978600575,23.5,33.5,0
2022-05,駁二藝術特區,高雄,186996,227.0,25.9,12.0,121.9,Outdoor,south,12.138847852927288,2.5,23.5,0
2022-06,駁二藝術特區,高雄,222745,155.0,28.6,8.0,234.6,Outdoor,south,12.313787387820529,227.0,2.5,0
2022-07,駁二藝術特區,高雄,291787,102.5,29.2,9.0,232.8,Outdoor,south,12.583782790167632,155.0,227.0,0
2022-08,駁二藝術特區,高雄,336937,229.0,28.5,13.0,228.2,Outdoor,south,12.727654216147663,102.5,155.0,0
2022-09,駁二藝術特區,高雄,280162,108.5,27.7,8.0,187.3,Outdoor,south,12.543126855629108,229.0,102.5,0
2022-10,駁二藝術特區,高雄,443128,15.5,26.1,6.0,185.0,Outdoor,south,13.001616203026096,108.5,229.0,0
2022-12,駁二藝術特區,高雄,422217,15.5,19.0,2.0,210.1,Outdoor,south,12.953277047310394,15.5,108.5,0
2023-04,駁二藝術特區,高雄,463866,2.5,25.6,1.0,222.6,Outdoor,south,13.047353152188855,15.5,15.5,0
2023-05,駁二藝術特區,高雄,364680,62.0,27.3,8.0,199.4,Outdoor,south,12.806778277825167,2.5,15.5,0
2023-06,駁二藝術特區,高雄,352003,350.5,28.8,11.0,213.5,Outdoor,south,12.771397818152032,62.0,2.5,1
2023-07,駁二藝術特區,高雄,387440,276.5,28.9,10.0,231.3,Outdoor,south,12.867318858118587,350.5,62.0,1
2023-08,駁二藝術特區,高雄,376026,519.0,28.1,20.0,154.1,Outdoor,south,12.837416228304562,276.5,350.5,1
2023-09,駁二藝術特區,高雄,341286,432.0,28.0,10.0,189.1,Outdoor,south,12.740479044512176,519.0,276.5,1
2023-10,駁二藝術特區,高雄,439624,26.5,26.5,4.0,184.0,Outdoor,south,12.993677369776284,432.0,519.0,0
2023-11,駁二藝術特區,高雄,355938,0.0,23.5,0.0,246.6,Outdoor,south,12.782514646837761,26.5,432.0,0
2023-12,駁二藝術特區,高雄,466681,10.0,20.9,4.0,148.8,Outdoor,south,13.05340336252045,0.0,26.5,0
2024-02,駁二藝術特區,高雄,2854632,4.0,21.2,1.0,223.4,Outdoor,south,14.864453846399643,10.0,0.0,0
2024-03,駁二藝術特區,高雄,526666,1.5,22.8,1.0,220.3,Outdoor,south,13.174323749246232,4.0,10.0,0
2024-04,駁二藝術特區,高雄,446104,177.5,27.1,6.0,207.9,Outdoor,south,13.008309629302815,1.5,4.0,0
2024-05,駁二藝術特區,高雄,493301,157.0,27.1,10.0,146.0,Outdoor,south,13.108876841541607,177.5,1.5,0
2024-06,駁二藝術特區,高雄,473884,216.0,29.1,10.0,205.0,Outdoor,south,13.068719955207428,157.0,177.5,0
2024-07,駁二藝術特區,高雄,460927,945.5,29.3,13.0,235.1,Outdoor,south,13.040997127568492,216.0,157.0,1
2024-08,駁二藝術特區,高雄,513633,231.0,28.4,12.0,218.8,Outdoor,south,13.149266228543754,945.5,216.0,0
2024-09,駁二藝術特區,高雄,455281,485.5,28.2,11.0,186.5,Outdoor,south,13.028672286168428,231.0,945.5,1
2024-10,駁二藝術特區,高雄,500663,519.0,26.5,8.0,147.3,Outdoor,south,13.123690496392232,485.5,231.0,1
2024-11,駁二藝術特區,高雄,558706,174.0,23.7,5.0,173.3,Outdoor,south,13.233380464454129,519.0,485.5,0
2024-12,駁二藝術特區,高雄,729569,21.5,19.0,2.0,173.9,Outdoor,south,13.500210598475821,174.0,519.0,0
2016-03,高雄市立美術館,高雄,76339,79.0,21.6,11.0,159.1,Indoor,south,11.242952326299221,24.5,179.5,0
2016-04,高雄市立美術館,高雄,67751,182.5,26.9,8.0,222.1,Indoor,south,11.123609258601435,79.0,24.5,0
2016-05,高雄市立美術館,高雄,56302,97.5,28.9,7.0,246.5,Indoor,south,10.938503098676163,182.5,79.0,0
2016-06,高雄市立美術館,高雄,47525,383.0,29.7,13.0,255.8,Indoor,south,10.769032208692334,97.5,182.5,1
2016-07,高雄市立美術館,高雄,76725,315.0,30.2,10.0,252.2,Indoor,south,11.247995912964422,383.0,97.5,1
2016-08,高雄市立美術館,高雄,65498,427.0,29.4,16.0,206.6,Indoor,south,11.089790154331226,315.0,383.0,1
2016-09,高雄市立美術館,高雄,44585,1098.0,28.4,15.0,172.2,Indoor,south,10.705175187385525,427.0,315.0,1
2016-10,高雄市立美術館,高雄,59197,259.5,28.4,13.0,185.4,Indoor,south,10.988643036517628,1098.0,427.0,1
2016-11,高雄市立美術館,高雄,58123,57.0,25.7,3.0,163.3,Indoor,south,10.970333938440586,259.5,1098.0,0
2016-12,高雄市立美術館,高雄,52310,1.0,22.9,2.0,180.4,Indoor,south,10.864961952985604,57.0,259.5,0
2017-01,高雄市立美術館,高雄,56184,0.0,21.7,0.0,205.1,Indoor,south,10.936405096342003,1.0,57.0,0
2017-02,高雄市立美術館,高雄,86796,0.0,21.1,0.0,166.1,Indoor,south,11.371327337839173,0.0,1.0,0
2017-03,高雄市立美術館,高雄,77482,3.5,23.5,3.0,200.5,Indoor,south,11.257813836440937,0.0,0.0,0
2017-04,高雄市立美術館,高雄,82444,113.5,25.6,6.0,209.1,Indoor,south,11.319886683335069,3.5,0.0,0
2017-05,高雄市立美術館,高雄,57752,129.0,28.2,8.0,209.6,Indoor,south,10.963930575086735,113.5,3.5,0
2017-06,高雄市立美術館,高雄,47025,256.0,29.7,14.0,226.8,Indoor,south,10.75845591922755,129.0,113.5,1
2017-07,高雄市立美術館,高雄,65544,285.0,30.4,7.0,241.9,Indoor,south,11.09049220863191,256.0,129.0,1
2017-08,高雄市立美術館,高雄,66438,211.0,30.1,13.0,222.0,Indoor,south,11.10403951243997,285.0,256.0,0
2017-09,高雄市立美術館,高雄,45761,32.5,30.2,8.0,235.9,Indoor,south,10.731209331392293,211.0,285.0,0
2017-10,高雄市立美術館,高雄,60410,82.5,28.0,7.0,213.2,Indoor,south,11.008926486546516,32.5,211.0,0
2017-11,高雄市立美術館,高雄,54725,11.0,25.5,4.0,164.6,Indoor,south,10.910094195408213,82.5,32.5,0
2017-12,高雄市立美術館,高雄,52031,0.5,21.4,1.0,142.5,Indoor,south,10.859614192907483,11.0,82.5,0
2018-01,高雄市立美術館,高雄,35811,23.5,20.4,7.0,149.0,Indoor,south,10.486038311754047,0.5,11.0,0
2018-02,高雄市立美術館,高雄,76394,4.5,19.8,2.0,136.8,Indoor,south,11.243672527986815,23.5,0.5,0
2018-03,高雄市立美術館,高雄,82248,57.0,23.5,5.0,255.7,Indoor,south,11.317506510498998,4.5,23.5,0
2018-04,高雄市立美術館,高雄,94669,9.5,26.3,4.0,219.9,Indoor,south,11.458152439122937,57.0,4.5,0
2018-05,高雄市立美術館,高雄,63561,58.7,29.1,4.0,289.3,Indoor,south,11.059771086486624,9.5,57.0,0
2018-06,高雄市立美術館,高雄,55172,835.0,29.1,14.0,200.8,Indoor,south,10.91822898216709,58.7,9.5,1
2018-07,高雄市立美術館,高雄,84397,410.0,29.2,14.0,208.6,Indoor,south,11.343298983620814,835.0,58.7,1
2018-08,高雄市立美術館,高雄,70196,1600.5,28.0,26.0,127.7,Indoor,south,11.159060854058,410.0,835.0,1
2018-09,高雄市立美術館,高雄,75701,66.0,29.1,10.0,214.0,Indoor,south,11.234559859155796,1600.5,410.0,0
2018-10,高雄市立美術館,高雄,88630,1.5,26.8,2.0,222.8,Indoor,south,11.392236962530125,66.0,1600.5,0
2018-11,高雄市立美術館,高雄,37310,2.0,25.6,2.0,177.5,Indoor,south,10.527043468321851,1.5,66.0,0
2018-12,高雄市立美術館,高雄,40661,0.0,23.4,0.0,200.4,Indoor,south,10.613049274364167,2.0,1.5,0
2019-01,高雄市立美術館,高雄,50328,2.5,21.9,4.0,154.5,Indoor,south,10.82633673070753,0.0,2.0,0
2019-02,高雄市立美術館,高雄,66188,12.5,23.8,3.0,221.1,Indoor,south,11.10026956497648,2.5,0.0,0
2019-03,高雄市立美術館,高雄,70559,44.0,24.1,7.0,206.1,Indoor,south,11.164218690680674,12.5,2.5,0
2019-04,高雄市立美術館,高雄,40898,63.2,26.9,4.0,237.5,Indoor,south,10.61886089185424,44.0,12.5,0
2019-05,高雄市立美術館,高雄,48556,196.3,27.5,14.0,143.4,Indoor,south,10.790493644582789,63.2,44.0,0
2019-06,高雄市立美術館,高雄,44852,357.5,29.5,17.0,201.1,Indoor,south,10.711145754882038,196.3,63.2,1
2019-07,高雄市立美術館,高雄,49599,500.0,29.3,18.0,170.2,Indoor,south,10.811746112713019,357.5,196.3,1
2019-08,高雄市立美術館,高雄,55336,726.2,28.8,21.0,129.6,Indoor,south,10.921197041535379,500.0,357.5,1
2019-09,高雄市立美術館,高雄,37113,247.0,28.7,8.0,198.9,Indoor,south,10.521749535904284,726.2,500.0,0
2019-10,高雄市立美術館,高雄,43001,52.5,27.7,3.0,232.7,Indoor,south,10.669001905221974,247.0,726.2,0
2019-11,高雄市立美術館,高雄,44508,2.0,25.1,1.0,215.2,Indoor,south,10.703446694896137,52.5,247.0,0
2019-12,高雄市立美術館,高雄,55105,22.3,21.8,4.0,171.0,Indoor,south,10.917013882134562,2.0,52.5,0
2020-01,高雄市立美術館,高雄,78291,26.5,20.9,4.0,228.0,Indoor,south,11.268200705622414,22.3,2.0,0
2020-02,高雄市立美術館,高雄,44385,0.5,21.8,1.0,218.7,Indoor,south,10.700679383382674,26.5,22.3,0
2020-03,高雄市立美術館,高雄,23374,29.0,24.7,3.0,227.8,Indoor,south,10.059422354156888,0.5,26.5,0
2020-04,高雄市立美術館,高雄,17471,34.5,25.0,2.0,218.3,Indoor,south,9.768354878544631,29.0,0.5,0
2020-05,高雄市立美術館,高雄,25589,748.0,28.6,9.0,221.0,Indoor,south,10.149956929153834,34.5,29.0,1
2020-06,高雄市立美術館,高雄,16401,163.0,30.3,6.0,287.6,Indoor,south,9.705158557596356,748.0,34.5,0
2020-07,高雄市立美術館,高雄,26260,146.5,30.5,14.0,244.2,Indoor,south,10.175840227862885,163.0,748.0,0
2020-08,高雄市立美術館,高雄,23268,915.0,29.1,22.0,182.5,Indoor,south,10.054877281586947,146.5,163.0,1
2020-09,高雄市立美術館,高雄,21940,27.5,29.7,6.0,263.3,Indoor,south,9.99611231164195,915.0,146.5,0
2020-10,高雄市立美術館,高雄,25006,9.5,27.9,3.0,178.9,Indoor,south,10.126911064657653,27.5,915.0,0
2020-11,高雄市立美術館,高雄,20867,55.0,25.8,3.0,161.1,Indoor,south,9.945972164142283,9.5,27.5,0
2020-12,高雄市立美術館,高雄,88103,7.5,22.3,3.0,134.8,Indoor,south,11.38627321384478,55.0,9.5,0
2021-01,高雄市立美術館,高雄,46942,1.0,18.3,1.0,204.1,Indoor,south,10.756689378738994,7.5,55.0,0
2021-02,高雄市立美術館,高雄,81580,27.9,20.8,3.0,228.6,Indoor,south,11.309351670702771,1.0,7.5,0
2021-03,高雄市立美術館,高雄,84285,0.0,23.6,0.0,239.4,Indoor,south,11.341971056651351,27.9,1.0,0
2021-04,高雄市立美術館,高雄,100369,36.0,25.4,5.0,191.1,Indoor,south,11.516618636807847,0.0,27.9,0
2021-05,高雄市立美術館,高雄,34662,31.0,29.1,3.0,282.1,Indoor,south,10.453428114630672,36.0,0.0,0
2021-06,高雄市立美術館,高雄,0,911.0,28.2,22.0,148.7,Indoor,south,0.0,31.0,36.0,1
2021-07,高雄市立美術館,高雄,8274,476.5,29.1,17.0,215.5,Indoor,south,9.020994200245264,911.0,31.0,1
2021-08,高雄市立美術館,高雄,54949,869.0,28.4,17.0,174.3,Indoor,south,10.914178959831768,476.5,911.0,1
2021-09,高雄市立美術館,高雄,82356,142.0,29.1,11.0,220.1,Indoor,south,11.318818735029057,869.0,476.5,0
2021-10,高雄市立美術館,高雄,113829,90.5,27.6,7.0,195.5,Indoor,south,11.642461386319262,142.0,869.0,0
2021-11,高雄市立美術館,高雄,44520,14.5,24.6,3.0,198.3,Indoor,south,10.703716266952133,90.5,142.0,0
2021-12,高雄市立美術館,高雄,62594,1.0,21.2,2.0,184.8,Indoor,south,11.044440681693763,14.5,90.5,0
2022-01,高雄市立美術館,高雄,50986,58.5,20.1,4.0,152.5,Indoor,south,10.839325977252653,1.0,14.5,0
2022-01,高雄市立美術館,高雄,50986,33.0,19.1,2.0,30.3,Indoor,south,10.839325977252653,58.5,1.0,0
2022-02,高雄市立美術館,高雄,77810,33.5,18.0,8.0,110.9,Indoor,south,11.262038088346925,33.0,58.5,0
2022-03,高雄市立美術館,高雄,99437,23.5,23.1,3.0,209.1,Indoor,south,11.507289613351599,33.5,33.0,0
2022-04,高雄市立美術館,高雄,132077,2.5,24.9,3.0,226.7,Indoor,south,11.791147936141387,23.5,33.5,0
2022-05,高雄市立美術館,高雄,122219,227.0,25.9,12.0,121.9,Indoor,south,11.713577978448907,2.5,23.5,0
2022-06,高雄市立美術館,高雄,106430,155.0,28.6,8.0,234.6,Indoor,south,11.575252166837984,227.0,2.5,0
2022-07,高雄市立美術館,高雄,153212,102.5,29.2,9.0,232.8,Indoor,south,11.939584389085395,155.0,227.0,0
2022-08,高雄市立美術館,高雄,153087,229.0,28.5,13.0,228.2,Indoor,south,11.938768198430195,102.5,155.0,0
2022-09,高雄市立美術館,高雄,122942,108.5,27.7,8.0,187.3,Indoor,south,11.719476112310662,229.0,102.5,0
