date,attraction,city,tourists,type
2023_07,高雄市立美術館,高雄市,145483,Indoor
2023_07,旗津風景區,高雄市,427080,Outdoor
2023_07,墾丁國家森林遊樂區,屏東縣,15116,Outdoor
2023_07,國立海洋生物博物館,屏東縣,127125,Indoor
2023_07,墾丁海水浴場,屏東縣,17970,Outdoor
2023_07,駁二藝術特區,高雄市,387440,Outdoor
2023_08,陽明山遊客中心,臺北市,56339,Indoor
2023_08,陽明公園,臺北市,399813,Outdoor
2023_08,擎天崗,臺北市,45604,Outdoor
2023_08,國立故宮博物院,臺北市,143101,Indoor
2023_08,淡水漁人碼頭,新北市,140804,Outdoor
2023_08,新北市立黃金博物館,新北市,70154,Outdoor
2023_08,國立自然科學博物館,臺中市,311576,Indoor
2023_08,國立臺灣美術館(含美術園道商圈),臺中市,62799,Indoor
2023_08,臺中國家歌劇院,臺中市,68613,Indoor
2023_08,日月潭環潭區,南投縣,197200,Outdoor
2023_08,清境農場,南投縣,22371,Outdoor
2023_08,溪頭自然教育園區,南投縣,164521,Outdoor
2023_08,蓮池潭,高雄市,207127,Outdoor
2023_08,國立科學工藝博物館,高雄市,255979,Indoor
2023_08,高雄市立美術館,高雄市,155265,Indoor
2023_08,旗津風景區,高雄市,407222,Outdoor
2023_08,墾丁國家森林遊樂區,屏東縣,13501,Outdoor
2023_08,國立海洋生物博物館,屏東縣,124078,Indoor
2023_08,墾丁海水浴場,屏東縣,15452,Outdoor
2023_08,駁二藝術特區,高雄市,376026,Outdoor
2023_09,陽明山遊客中心,臺北市,63333,Indoor
2023_09,陽明公園,臺北市,475343,Outdoor
2023_09,擎天崗,臺北市,60239,Outdoor
2023_09,國立故宮博物院,臺北市,118554,Indoor
2023_09,淡水漁人碼頭,新北市,132238,Outdoor
2023_09,新北市立黃金博物館,新北市,53868,Outdoor
2023_09,國立自然科學博物館,臺中市,177365,Indoor
2023_09,國立臺灣美術館(含美術園道商圈),臺中市,43552,Indoor
2023_09,臺中國家歌劇院,臺中市,45281,Indoor
2023_09,日月潭環潭區,南投縣,240921,Outdoor
2023_09,清境農場,南投縣,35186,Outdoor
2023_09,溪頭自然教育園區,南投縣,117819,Outdoor
2023_09,蓮池潭,高雄市,195256,Outdoor
2023_09,國立科學工藝博物館,高雄市,117703,Indoor
2023_09,高雄市立美術館,高雄市,145701,Indoor
2023_09,旗津風景區,高雄市,347368,Outdoor
2023_09,墾丁國家森林遊樂區,屏東縣,9418,Outdoor
2023_09,國立海洋生物博物館,屏東縣,59644,Indoor
2023_09,墾丁海水浴場,屏東縣,12363,Outdoor
2023_09,駁二藝術特區,高雄市,341286,Outdoor
2023_10,陽明山遊客中心,臺北市,64186,Indoor
2023_10,陽明公園,臺北市,556056,Outdoor
2023_10,擎天崗,臺北市,51394,Outdoor
2023_10,國立故宮博物院,臺北市,167379,Indoor
2023_10,淡水漁人碼頭,新北市,144154,Outdoor
2023_10,新北市立黃金博物館,新北市,67301,Outdoor
2023_10,國立自然科學博物館,臺中市,230981,Indoor
2023_10,國立臺灣美術館(含美術園道商圈),臺中市,46421,Indoor
2023_10,臺中國家歌劇院,臺中市,49588,Indoor
2023_10,日月潭環潭區,南投縣,203172,Outdoor
2023_10,清境農場,南投縣,66635,Outdoor
2023_10,溪頭自然教育園區,南投縣,138005,Outdoor
2023_10,蓮池潭,高雄市,223186,Outdoor
2023_10,國立科學工藝博物館,高雄市,215626,Indoor
2023_10,高雄市立美術館,高雄市,156165,Indoor
2023_10,旗津風景區,高雄市,425969,Outdoor
2023_10,墾丁國家森林遊樂區,屏東縣,10001,Outdoor
2023_10,國立海洋生物博物館,屏東縣,73778,Indoor
2023_10,墾丁海水浴場,屏東縣,12537,Outdoor
2023_10,駁二藝術特區,高雄市,439624,Outdoor
2023_11,陽明山遊客中心,臺北市,69000,Indoor
2023_11,陽明公園,臺北市,498650,Outdoor
2023_11,擎天崗,臺北市,83412,Outdoor
2023_11,國立故宮博物院,臺北市,158383,Indoor
2023_11,淡水漁人碼頭,新北市,157103,Outdoor
2023_11,新北市立黃金博物館,新北市,75622,Outdoor
2023_11,國立自然科學博物館,臺中市,241366,Indoor
2023_11,國立臺灣美術館(含美術園道商圈),臺中市,41646,Indoor
2023_11,臺中國家歌劇院,臺中市,51670,Indoor
2023_11,日月潭環潭區,南投縣,290600,Outdoor
2023_11,清境農場,南投縣,81032,Outdoor
2023_11,溪頭自然教育園區,南投縣,141646,Outdoor
2023_11,蓮池潭,高雄市,212228,Outdoor
2023_11,國立科學工藝博物館,高雄市,173300,Indoor
2023_11,高雄市立美術館,高雄市,159183,Indoor
2023_11,旗津風景區,高雄市,390318,Outdoor
2023_11,墾丁國家森林遊樂區,屏東縣,14415,Outdoor
2023_11,國立海洋生物博物館,屏東縣,53338,Indoor
2023_11,墾丁海水浴場,屏東縣,15185,Outdoor
2023_11,駁二藝術特區,高雄市,355938,Outdoor
2023_12,陽明山遊客中心,臺北市,54682,Indoor
2023_12,陽明公園,臺北市,488298,Outdoor
2023_12,擎天崗,臺北市,50656,Outdoor
2023_12,國立故宮博物院,臺北市,176802,Indoor
2023_12,淡水漁人碼頭,新北市,144458,Outdoor
2023_12,新北市立黃金博物館,新北市,70582,Outdoor
2023_12,國立自然科學博物館,臺中市,223069,Indoor
2023_12,國立臺灣美術館(含美術園道商圈),臺中市,46752,Indoor
2023_12,臺中國家歌劇院,臺中市,100746,Indoor
2023_12,日月潭環潭區,南投縣,259331,Outdoor
2023_12,清境農場,南投縣,95846,Outdoor
2023_12,溪頭自然教育園區,南投縣,120427,Outdoor
2023_12,蓮池潭,高雄市,221021,Outdoor
2023_12,國立科學工藝博物館,高雄市,136559,Indoor
2023_12,高雄市立美術館,高雄市,160563,Indoor
2023_12,旗津風景區,高雄市,378706,Outdoor
2023_12,墾丁國家森林遊樂區,屏東縣,16831,Outdoor
2023_12,國立海洋生物博物館,屏東縣,54072,Indoor
2023_12,墾丁海水浴場,屏東縣,11821,Outdoor
2023_12,駁二藝術特區,高雄市,466681,Outdoor
2024_01,陽明山遊客中心,臺北市,65763,Indoor
2024_01,陽明公園,臺北市,455533,Outdoor
2024_01,擎天崗,臺北市,52885,Outdoor
2024_01,國立故宮博物院,臺北市,159124,Indoor
2024_01,淡水漁人碼頭,新北市,112521,Outdoor
2024_01,新北市立黃金博物館,新北市,67677,Outdoor
2024_01,國立自然科學博物館,臺中市,189977,Indoor
2024_01,國立臺灣美術館(含美術園道商圈),臺中市,41492,Indoor
2024_01,臺中國家歌劇院,臺中市,68675,Indoor
2024_01,日月潭環潭區,南投縣,149089,Outdoor
2024_01,清境農場,南投縣,53556,Outdoor
2024_01,溪頭自然教育園區,南投縣,89371,Outdoor
2024_01,蓮池潭,高雄市,393938,Outdoor
2024_01,國立科學工藝博物館,高雄市,126599,Indoor
2024_01,高雄市立美術館,高雄市,155093,Indoor
2024_01,旗津風景區,高雄市,409696,Outdoor
2024_01,墾丁國家森林遊樂區,屏東縣,12230,Outdoor
2024_01,國立海洋生物博物館,屏東縣,42324,Indoor
2024_01,墾丁海水浴場,屏東縣,8959,Outdoor
2024_01,駁二藝術特區,高雄市,880693,Outdoor
2024_02,陽明山遊客中心,臺北市,62937,Indoor
2024_02,陽明公園,臺北市,638718,Outdoor
2024_02,擎天崗,臺北市,54299,Outdoor
2024_02,國立故宮博物院,臺北市,160560,Indoor
2024_02,淡水漁人碼頭,新北市,154535,Outdoor
2024_02,新北市立黃金博物館,新北市,95896,Outdoor
2024_02,國立自然科學博物館,臺中市,191187,Indoor
2024_02,國立臺灣美術館(含美術園道商圈),臺中市,42623,Indoor
2024_02,臺中國家歌劇院,臺中市,78822,Indoor
2024_02,日月潭環潭區,南投縣,561912,Outdoor
2024_02,清境農場,南投縣,99446,Outdoor
2024_02,溪頭自然教育園區,南投縣,75058,Outdoor
2024_02,蓮池潭,高雄市,469006,Outdoor
2024_02,國立科學工藝博物館,高雄市,149049,Indoor
2024_02,高雄市立美術館,高雄市,170709,Indoor
2024_02,旗津風景區,高雄市,735622,Outdoor
2024_02,墾丁國家森林遊樂區,屏東縣,16397,Outdoor
2024_02,國立海洋生物博物館,屏東縣,71894,Indoor
2024_02,墾丁海水浴場,屏東縣,13166,Outdoor
2024_02,駁二藝術特區,高雄市,2854632,Outdoor
2024_03,陽明山遊客中心,臺北市,67658,Indoor
2024_03,陽明公園,臺北市,738390,Outdoor
2024_03,擎天崗,臺北市,56170,Outdoor
2024_03,國立故宮博物院,臺北市,171660,Indoor
2024_03,淡水漁人碼頭,新北市,164174,Outdoor
2024_03,新北市立黃金博物館,新北市,91611,Outdoor
2024_03,國立自然科學博物館,臺中市,176960,Indoor
2024_03,國立臺灣美術館(含美術園道商圈),臺中市,48680,Indoor
2024_03,臺中國家歌劇院,臺中市,85465,Indoor
2024_03,日月潭環潭區,南投縣,301747,Outdoor
2024_03,清境農場,南投縣,73896,Outdoor
2024_03,溪頭自然教育園區,南投縣,103630,Outdoor
2024_03,蓮池潭,高雄市,398418,Outdoor
2024_03,國立科學工藝博物館,高雄市,150139,Indoor
2024_03,高雄市立美術館,高雄市,156898,Indoor
2024_03,旗津風景區,高雄市,412435,Outdoor
2024_03,墾丁國家森林遊樂區,屏東縣,13432,Outdoor
2024_03,國立海洋生物博物館,屏東縣,50965,Indoor
2024_03,墾丁海水浴場,屏東縣,16539,Outdoor
2024_03,駁二藝術特區,高雄市,526666,Outdoor
2024_04,陽明山遊客中心,臺北市,47400,Indoor
2024_04,陽明公園,臺北市,569279,Outdoor
2024_04,擎天崗,臺北市,46006,Outdoor
2024_04,國立故宮博物院,臺北市,134904,Indoor
2024_04,淡水漁人碼頭,新北市,123612,Outdoor
2024_04,新北市立黃金博物館,新北市,84697,Outdoor
2024_04,國立自然科學博物館,臺中市,224669,Indoor
2024_04,國立臺灣美術館(含美術園道商圈),臺中市,62934,Indoor
2024_04,臺中國家歌劇院,臺中市,107277,Indoor
2024_04,日月潭環潭區,南投縣,214442,Outdoor
2024_04,清境農場,南投縣,44737,Outdoor
2024_04,溪頭自然教育園區,南投縣,96497,Outdoor
2024_04,蓮池潭,高雄市,394404,Outdoor
2024_04,國立科學工藝博物館,高雄市,188458,Indoor
2024_04,高雄市立美術館,高雄市,134015,Indoor
2024_04,旗津風景區,高雄市,391532,Outdoor
2024_04,墾丁國家森林遊樂區,屏東縣,13915,Outdoor
2024_04,國立海洋生物博物館,屏東縣,70354,Indoor
2024_04,墾丁海水浴場,屏東縣,13364,Outdoor
2024_04,駁二藝術特區,高雄市,446104,Outdoor
2024_05,陽明山遊客中心,臺北市,56719,Indoor
2024_05,陽明公園,臺北市,590482,Outdoor
2024_05,擎天崗,臺北市,57321,Outdoor
2024_05,國立故宮博物院,臺北市,138863,Indoor
2024_05,淡水漁人碼頭,新北市,143043,Outdoor
2024_05,新北市立黃金博物館,新北市,82652,Outdoor
2024_05,國立自然科學博物館,臺中市,224182,Indoor
2024_05,國立臺灣美術館(含美術園道商圈),臺中市,75504,Indoor
2024_05,臺中國家歌劇院,臺中市,89265,Indoor
2024_05,日月潭環潭區,南投縣,171033,Outdoor
2024_05,清境農場,南投縣,38478,Outdoor
2024_05,溪頭自然教育園區,南投縣,114419,Outdoor
2024_05,蓮池潭,高雄市,407824,Outdoor
2024_05,國立科學工藝博物館,高雄市,147771,Indoor
2024_05,高雄市立美術館,高雄市,141839,Indoor
2024_05,旗津風景區,高雄市,375432,Outdoor
2024_05,墾丁國家森林遊樂區,屏東縣,9123,Outdoor
2024_05,國立海洋生物博物館,屏東縣,61757,Indoor
2024_05,墾丁海水浴場,屏東縣,12457,Outdoor
2024_05,駁二藝術特區,高雄市,493301,Outdoor
2024_06,陽明山遊客中心,臺北市,60705,Indoor
2024_06,陽明公園,臺北市,560933,Outdoor
2024_06,擎天崗,臺北市,48851,Outdoor
2024_06,國立故宮博物院,臺北市,132141,Indoor
2024_06,淡水漁人碼頭,新北市,140049,Outdoor
2024_06,新北市立黃金博物館,新北市,85502,Outdoor
2024_06,國立自然科學博物館,臺中市,226919,Indoor
2024_06,國立臺灣美術館(含美術園道商圈),臺中市,66384,Indoor
2024_06,臺中國家歌劇院,臺中市,107416,Indoor
2024_06,日月潭環潭區,南投縣,148491,Outdoor
2024_06,清境農場,南投縣,47530,Outdoor
2024_06,溪頭自然教育園區,南投縣,134030,Outdoor
2024_06,蓮池潭,高雄市,378003,Outdoor
2024_06,國立科學工藝博物館,高雄市,201435,Indoor
2024_06,高雄市立美術館,高雄市,136860,Indoor
2024_06,旗津風景區,高雄市,359978,Outdoor
2024_06,墾丁國家森林遊樂區,屏東縣,11658,Outdoor
2024_06,國立海洋生物博物館,屏東縣,88739,Indoor
2024_06,墾丁海水浴場,屏東縣,16390,Outdoor
2024_06,駁二藝術特區,高雄市,473884,Outdoor
2024_07,陽明山遊客中心,臺北市,63120,Indoor
2024_07,陽明公園,臺北市,468844,Outdoor
2024_07,擎天崗,臺北市,59796,Outdoor
2024_07,國立故宮博物院,臺北市,135498,Indoor
2024_07,淡水漁人碼頭,新北市,148513,Outdoor
2024_07,新北市立黃金博物館,新北市,89292,Outdoor
2024_07,國立自然科學博物館,臺中市,285743,Indoor
2024_07,國立臺灣美術館(含美術園道商圈),臺中市,169308,Indoor
2024_07,臺中國家歌劇院,臺中市,79297,Indoor
2024_07,日月潭環潭區,南投縣,179557,Outdoor
2024_07,清境農場,南投縣,58795,Outdoor
2024_07,溪頭自然教育園區,南投縣,153114,Outdoor
2024_07,蓮池潭,高雄市,394397,Outdoor
2024_07,國立科學工藝博物館,高雄市,244844,Indoor
2024_07,高雄市立美術館,高雄市,131526,Indoor
2024_07,旗津風景區,高雄市,351888,Outdoor
2024_07,墾丁國家森林遊樂區,屏東縣,11021,Outdoor
2024_07,國立海洋生物博物館,屏東縣,116850,Indoor
2024_07,墾丁海水浴場,屏東縣,13040,Outdoor
2024_07,駁二藝術特區,高雄市,460927,Outdoor
2024_08,陽明山遊客中心,臺北市,62988,Indoor
2024_08,陽明公園,臺北市,497233,Outdoor
2024_08,擎天崗,臺北市,57214,Outdoor
2024_08,國立故宮博物院,臺北市,161104,Indoor
2024_08,淡水漁人碼頭,新北市,162907,Outdoor
2024_08,新北市立黃金博物館,新北市,111572,Outdoor
2024_08,國立自然科學博物館,臺中市,300256,Indoor
2024_08,國立臺灣美術館(含美術園道商圈),臺中市,100353,Indoor
2024_08,臺中國家歌劇院,臺中市,87682,Indoor
2024_08,日月潭環潭區,南投縣,222012,Outdoor
2024_08,清境農場,南投縣,98873,Outdoor
2024_08,溪頭自然教育園區,南投縣,151540,Outdoor
2024_08,蓮池潭,高雄市,400926,Outdoor
2024_08,國立科學工藝博物館,高雄市,241618,Indoor
2024_08,高雄市立美術館,高雄市,123723,Indoor
2024_08,旗津風景區,高雄市,332282,Outdoor
2024_08,墾丁國家森林遊樂區,屏東縣,10234,Outdoor
2024_08,國立海洋生物博物館,屏東縣,101849,Indoor
2024_08,墾丁海水浴場,屏東縣,13438,Outdoor
2024_08,駁二藝術特區,高雄市,513633,Outdoor
2024_09,陽明山遊客中心,臺北市,51636,Indoor
2024_09,陽明公園,臺北市,488439,Outdoor
2024_09,擎天崗,臺北市,47362,Outdoor
2024_09,國立故宮博物院,臺北市,133433,Indoor
2024_09,淡水漁人碼頭,新北市,146277,Outdoor
2024_09,新北市立黃金博物館,新北市,81364,Outdoor
2024_09,國立自然科學博物館,臺中市,171855,Indoor
2024_09,國立臺灣美術館(含美術園道商圈),臺中市,52096,Indoor
2024_09,臺中國家歌劇院,臺中市,60369,Indoor
2024_09,日月潭環潭區,南投縣,150569,Outdoor
2024_09,清境農場,南投縣,48326,Outdoor
2024_09,溪頭自然教育園區,南投縣,144848,Outdoor
2024_09,蓮池潭,高雄市,389521,Outdoor
2024_09,國立科學工藝博物館,高雄市,147463,Indoor
2024_09,高雄市立美術館,高雄市,133226,Indoor
2024_09,旗津風景區,高雄市,333936,Outdoor
2024_09,墾丁國家森林遊樂區,屏東縣,9354,Outdoor
2024_09,國立海洋生物博物館,屏東縣,63350,Indoor
2024_09,墾丁海水浴場,屏東縣,12671,Outdoor
2024_09,駁二藝術特區,高雄市,455281,Outdoor
2024_10,陽明山遊客中心,臺北市,44061,Indoor
2024_10,陽明公園,臺北市,530380,Outdoor
2024_10,擎天崗,臺北市,49351,Outdoor
2024_10,國立故宮博物院,臺北市,160396,Indoor
2024_10,淡水漁人碼頭,新北市,133797,Outdoor
2024_10,新北市立黃金博物館,新北市,75993,Outdoor
2024_10,國立自然科學博物館,臺中市,170855,Indoor
2024_10,國立臺灣美術館(含美術園道商圈),臺中市,47999,Indoor
2024_10,臺中國家歌劇院,臺中市,66999,Indoor
2024_10,日月潭環潭區,南投縣,225875,Outdoor
2024_10,清境農場,南投縣,55392,Outdoor
2024_10,溪頭自然教育園區,南投縣,124365,Outdoor
2024_10,蓮池潭,高雄市,537328,Outdoor
2024_10,國立科學工藝博物館,高雄市,230981,Indoor
2024_10,高雄市立美術館,高雄市,151026,Indoor
2024_10,旗津風景區,高雄市,366575,Outdoor
2024_10,墾丁國家森林遊樂區,屏東縣,12323,Outdoor
2024_10,國立海洋生物博物館,屏東縣,49497,Indoor
2024_10,墾丁海水浴場,屏東縣,11238,Outdoor
2024_10,駁二藝術特區,高雄市,500663,Outdoor
2024_11,陽明山遊客中心,臺北市,48573,Indoor
2024_11,陽明公園,臺北市,460048,Outdoor
2024_11,擎天崗,臺北市,50616,Outdoor
2024_11,國立故宮博物院,臺北市,180629,Indoor
2024_11,淡水漁人碼頭,新北市,154906,Outdoor
2024_11,新北市立黃金博物館,新北市,76543,Outdoor
2024_11,國立自然科學博物館,臺中市,205843,Indoor
2024_11,國立臺灣美術館(含美術園道商圈),臺中市,51244,Indoor
2024_11,臺中國家歌劇院,臺中市,77931,Indoor
2024_11,日月潭環潭區,南投縣,329384,Outdoor
2024_11,清境農場,南投縣,63580,Outdoor
2024_11,溪頭自然教育園區,南投縣,126465,Outdoor
2024_11,蓮池潭,高雄市,470607,Outdoor
2024_11,國立科學工藝博物館,高雄市,201599,Indoor
2024_11,高雄市立美術館,高雄市,163124,Indoor
2024_11,旗津風景區,高雄市,384417,Outdoor
2024_11,墾丁國家森林遊樂區,屏東縣,14116,Outdoor
2024_11,國立海洋生物博物館,屏東縣,47044,Indoor
2024_11,墾丁海水浴場,屏東縣,12466,Outdoor
2024_11,駁二藝術特區,高雄市,558706,Outdoor
2024_12,陽明山遊客中心,臺北市,51078,Indoor
2024_12,陽明公園,臺北市,438323,Outdoor
2024_12,擎天崗,臺北市,58532,Outdoor
2024_12,國立故宮博物院,臺北市,206682,Indoor
